Id,ActivityMinute,value,logId,Date
2026352035,2016-05-12 00:47:00,1,11613084210,2016-05-12
2026352035,2016-05-12 00:48:00,1,11613084210,2016-05-12
2026352035,2016-05-12 00:49:00,1,11613084210,2016-05-12
2026352035,2016-05-12 00:50:00,1,11613084210,2016-05-12
2026352035,2016-05-12 00:51:00,1,11613084210,2016-05-12
2026352035,2016-05-12 00:52:00,1,11613084210,2016-05-12
2026352035,2016-05-12 00:53:00,1,11613084210,2016-05-12
2026352035,2016-05-12 00:54:00,1,11613084210,2016-05-12
2026352035,2016-05-12 00:55:00,1,11613084210,2016-05-12
2026352035,2016-05-12 00:56:00,1,11613084210,2016-05-12
2026352035,2016-05-12 00:57:00,1,11613084210,2016-05-12
2026352035,2016-05-12 00:58:00,1,11613084210,2016-05-12
2026352035,2016-05-12 00:59:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:00:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:01:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:02:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:03:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:04:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:05:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:06:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:07:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:08:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:09:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:10:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:11:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:12:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:13:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:14:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:15:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:16:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:17:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:18:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:19:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:20:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:21:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:22:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:23:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:24:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:25:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:26:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:27:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:28:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:29:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:30:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:31:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:32:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:33:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:34:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:35:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:36:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:37:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:38:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:39:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:40:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:41:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:42:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:43:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:44:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:45:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:46:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:47:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:48:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:49:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:50:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:51:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:52:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:53:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:54:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:55:00,2,11613084210,2016-05-12
2026352035,2016-05-12 01:56:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:57:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:58:00,1,11613084210,2016-05-12
2026352035,2016-05-12 01:59:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:00:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:01:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:02:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:03:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:04:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:05:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:06:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:07:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:08:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:09:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:10:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:11:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:12:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:13:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:14:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:15:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:16:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:17:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:18:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:19:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:20:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:21:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:22:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:23:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:24:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:25:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:26:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:27:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:28:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:29:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:30:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:31:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:32:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:33:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:34:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:35:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:36:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:37:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:38:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:39:00,2,11613084210,2016-05-12
2026352035,2016-05-12 02:40:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:41:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:42:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:43:00,2,11613084210,2016-05-12
2026352035,2016-05-12 02:44:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:45:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:46:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:47:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:48:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:49:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:50:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:51:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:52:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:53:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:54:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:55:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:56:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:57:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:58:00,1,11613084210,2016-05-12
2026352035,2016-05-12 02:59:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:00:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:01:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:02:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:03:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:04:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:05:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:06:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:07:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:08:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:09:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:10:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:11:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:12:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:13:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:14:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:15:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:16:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:17:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:18:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:19:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:20:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:21:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:22:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:23:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:24:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:25:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:26:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:27:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:28:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:29:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:30:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:31:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:32:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:33:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:34:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:35:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:36:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:37:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:38:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:39:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:40:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:41:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:42:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:43:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:44:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:45:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:46:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:47:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:48:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:49:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:50:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:51:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:52:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:53:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:54:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:55:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:56:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:57:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:58:00,1,11613084210,2016-05-12
2026352035,2016-05-12 03:59:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:00:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:01:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:02:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:03:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:04:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:05:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:06:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:07:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:08:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:09:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:10:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:11:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:12:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:13:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:14:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:15:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:16:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:17:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:18:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:19:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:20:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:21:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:22:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:23:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:24:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:25:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:26:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:27:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:28:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:29:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:30:00,2,11613084210,2016-05-12
2026352035,2016-05-12 04:31:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:32:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:33:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:34:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:35:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:36:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:37:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:38:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:39:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:40:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:41:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:42:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:43:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:44:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:45:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:46:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:47:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:48:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:49:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:50:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:51:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:52:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:53:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:54:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:55:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:56:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:57:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:58:00,1,11613084210,2016-05-12
2026352035,2016-05-12 04:59:00,1,11613084210,2016-05-12
2026352035,2016-05-12 05:00:00,1,11613084210,2016-05-12
2026352035,2016-05-12 05:01:00,1,11613084210,2016-05-12
2026352035,2016-05-12 05:02:00,1,11613084210,2016-05-12
2026352035,2016-05-12 05:03:00,1,11613084210,2016-05-12
2026352035,2016-05-12 05:04:00,1,11613084210,2016-05-12
2026352035,2016-05-12 05:05:00,1,11613084210,2016-05-12
2026352035,2016-05-12 05:06:00,2,11613084210,2016-05-12
2026352035,2016-05-12 05:07:00,1,11613084210,2016-05-12
2026352035,2016-05-12 05:08:00,1,11613084210,2016-05-12
2026352035,2016-05-12 05:09:00,1,11613084210,2016-05-12
2026352035,2016-05-12 05:10:00,1,11613084210,2016-05-12
2026352035,2016-05-12 05:11:00,1,11613084210,2016-05-12
2026352035,2016-05-12 05:12:00,1,11613084210,2016-05-12
2026352035,2016-05-12 05:13:00,1,11613084210,2016-05-12
2026352035,2016-05-12 05:14:00,1,11613084210,2016-05-12
2026352035,2016-05-12 05:15:00,1,11613084210,2016-05-12
2026352035,2016-05-12 05:16:00,1,11613084210,2016-05-12
2026352035,2016-05-12 05:17:00,1,11613084210,2016-05-12
2026352035,2016-05-12 05:18:00,1,11613084210,2016-05-12
2026352035,2016-05-12 05:19:00,1,11613084210,2016-05-12
2026352035,2016-05-12 05:20:00,1,11613084210,2016-05-12
2026352035,2016-05-12 05:21:00,1,11613084210,2016-05-12
2026352035,2016-05-12 05:22:00,1,11613084210,2016-05-12
2026352035,2016-05-12 05:23:00,1,11613084210,2016-05-12
2026352035,2016-05-12 05:24:00,1,11613084210,2016-05-12
2026352035,2016-05-12 05:25:00,1,11613084210,2016-05-12
2026352035,2016-05-12 05:26:00,1,11613084210,2016-05-12
2026352035,2016-05-12 05:27:00,1,11613084210,2016-05-12
2026352035,2016-05-12 05:28:00,1,11613084210,2016-05-12
2026352035,2016-05-12 05:29:00,1,11613084210,2016-05-12
4319703577,2016-05-12 00:00:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:01:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:02:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:03:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:04:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:05:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:06:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:07:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:08:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:09:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:10:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:11:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:12:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:13:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:14:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:15:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:16:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:17:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:18:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:19:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:20:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:21:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:22:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:23:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:24:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:25:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:26:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:27:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:28:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:29:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:30:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:31:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:32:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:33:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:34:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:35:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:36:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:37:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:38:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:39:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:40:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:41:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:42:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:43:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:44:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:45:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:46:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:47:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:48:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:49:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:50:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:51:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:52:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:53:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:54:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:55:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:56:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:57:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:58:30,1,11612541628,2016-05-12
4319703577,2016-05-12 00:59:30,1,11612541628,2016-05-12
4319703577,2016-05-12 01:00:30,2,11612541628,2016-05-12
4319703577,2016-05-12 01:01:30,2,11612541628,2016-05-12
4319703577,2016-05-12 01:02:30,2,11612541628,2016-05-12
4319703577,2016-05-12 01:03:30,1,11612541628,2016-05-12
4319703577,2016-05-12 01:04:30,2,11612541628,2016-05-12
4319703577,2016-05-12 01:05:30,2,11612541628,2016-05-12
4319703577,2016-05-12 01:06:30,2,11612541628,2016-05-12
4319703577,2016-05-12 01:07:30,1,11612541628,2016-05-12
4319703577,2016-05-12 01:08:30,1,11612541628,2016-05-12
4319703577,2016-05-12 01:09:30,1,11612541628,2016-05-12
4319703577,2016-05-12 01:10:30,1,11612541628,2016-05-12
4319703577,2016-05-12 01:11:30,1,11612541628,2016-05-12
4319703577,2016-05-12 01:12:30,1,11612541628,2016-05-12
4319703577,2016-05-12 01:13:30,1,11612541628,2016-05-12
4319703577,2016-05-12 01:14:30,1,11612541628,2016-05-12
4319703577,2016-05-12 01:15:30,1,11612541628,2016-05-12
4319703577,2016-05-12 01:16:30,1,11612541628,2016-05-12
4319703577,2016-05-12 01:17:30,1,11612541628,2016-05-12
4319703577,2016-05-12 01:18:30,1,11612541628,2016-05-12
4319703577,2016-05-12 01:19:30,1,11612541628,2016-05-12
4319703577,2016-05-12 01:20:30,1,11612541628,2016-05-12
4319703577,2016-05-12 01:21:30,1,11612541628,2016-05-12
4319703577,2016-05-12 01:22:30,1,11612541628,2016-05-12
4319703577,2016-05-12 01:23:30,1,11612541628,2016-05-12
4319703577,2016-05-12 01:24:30,1,11612541628,2016-05-12
4319703577,2016-05-12 01:25:30,1,11612541628,2016-05-12
4319703577,2016-05-12 01:26:30,1,11612541628,2016-05-12
4319703577,2016-05-12 01:27:30,1,11612541628,2016-05-12
4319703577,2016-05-12 01:28:30,1,11612541628,2016-05-12
4319703577,2016-05-12 01:29:30,1,11612541628,2016-05-12
4319703577,2016-05-12 01:30:30,1,11612541628,2016-05-12
4319703577,2016-05-12 01:31:30,1,11612541628,2016-05-12
4319703577,2016-05-12 01:32:30,1,11612541628,2016-05-12
4319703577,2016-05-12 01:33:30,1,11612541628,2016-05-12
4319703577,2016-05-12 01:34:30,1,11612541628,2016-05-12
4319703577,2016-05-12 01:35:30,1,11612541628,2016-05-12
4319703577,2016-05-12 01:36:30,1,11612541628,2016-05-12
4319703577,2016-05-12 01:37:30,2,11612541628,2016-05-12
4319703577,2016-05-12 01:38:30,2,11612541628,2016-05-12
4319703577,2016-05-12 01:39:30,1,11612541628,2016-05-12
4319703577,2016-05-12 01:40:30,1,11612541628,2016-05-12
4319703577,2016-05-12 01:41:30,2,11612541628,2016-05-12
4319703577,2016-05-12 01:42:30,1,11612541628,2016-05-12
4319703577,2016-05-12 01:43:30,1,11612541628,2016-05-12
4319703577,2016-05-12 01:44:30,1,11612541628,2016-05-12
4319703577,2016-05-12 01:45:30,1,11612541628,2016-05-12
